FIPS,Data
42061,49166
42061,46984
42061,46765
42063,44620
42063,45322
42063,46306
42065,46818
42065,43273
42065,45342
42067,51210
42067,49887
42067,50571
42069,50826
42069,49207
42069,48380
42071,67163
42071,61705
42071,61492
42073,48928
42073,47964
42073,47188
42075,60272
42075,58990
42075,57698
42077,64125
42077,60326
42077,60116
42079,49842
42079,47574
42079,49290
42081,50203
42081,48098
42081,50634
42083,48763
42083,45178
42083,45866
42085,51163
42085,47968
42085,47340
42087,47486
42087,42296
42087,46286
42089,68270
42089,63922
42089,61430
42091,89776
42091,86059
42091,84791
42093,56194
42093,50990
42093,56250
42095,66760
42095,66208
42095,65390
42097,46216
42097,43251
42097,44534
42099,61853
42099,59332
42099,60847
42101,45377
42101,40845
42101,40649
42103,65836
42103,64046
42103,63417
42105,47602
42105,44163
42105,41406
42107,48260
42107,47677
42107,47642
42109,53104
42109,50379
42109,54182
42111,45621
42111,44161
42111,46132
42113,44688
42113,40843
42113,45519
42115,49622
42115,48964
42115,52014
42117,47258
42117,45449
42117,50017
42119,59531
42119,51236
42119,53768
42121,47607
42121,44857
42121,46487
42123,53254
42123,46518
42123,45781
42125,55503
42125,55983
42125,59309
42127,50301
42127,51750
42127,52161
42129,54764
42129,53732
42129,56702
42131,53670
42131,53410
42131,55965
42133,66810
42133,64779
42133,61707
44001,74882
44001,76992
44001,74630
44003,70277
44003,68829
44003,69047
44005,74455
44005,75759
44005,75463
44007,54534
44007,54646
44007,52530
44009,78374
44009,79191
44009,77862
45001,48165
45001,37343
45001,35254
45003,55920
45003,50103
45003,47713
45005,30843
45005,22626
45005,23331
45007,54323
45007,48303
45007,45551
45009,35431
45009,36661
45009,n/a
45011,42197
45011,38101
45011,34035
45013,69355
45013,62292
45013,60603
45015,58899
45015,57211
45015,56697
45017,48314
45017,41452
45017,44010
45019,55803
45019,54570
45019,57882
45021,49866
45021,38457
45021,35286
45023,47855
45023,36892
45023,37421
45025,43513
45025,37158
45025,38469
45027,40042
45027,37256
45027,35838
45029,43882
45029,37478
45029,34996
45031,45881
45031,43242
45031,36217
45033,39303
45033,30216
45033,30866
45035,63929
45035,62008
45035,58685
45037,51871
45037,48262
45037,47500
45039,44831
45039,36080
45039,35551
45041,51868
45041,45617
45041,43310
45043,52116
45043,48072
45043,46967
45045,60731
45045,52764
45045,53739
45047,51216
45047,43713
45047,39196
45049,42463
45049,39262
45049,32147
45051,53825
45051,48609
45051,46475
45053,45349
45053,42131
45053,39740
45055,57270
45055,49648
45055,46565
45057,51195
45057,43896
45057,50557
45059,50081
45059,42285
45059,40580
45061,39711
45061,26340
45061,31963
45063,65911
45063,58820
45063,57482
45065,46604
45065,40402
45065,40622
45067,39149
45067,34510
45067,31129
45069,39255
45069,31197
45069,33921
45071,48508
45071,47114
45071,39600
45073,54115
45073,47622
45073,43978
45075,43637
45075,37012
45075,34943
45077,53447
45077,47207
45077,45332
45079,58978
45079,53995
45079,52082
45081,52798
45081,45641
45081,41885
45083,55462
45083,48088
45083,47575
45085,49114
45085,44096
45085,41946
45087,46403
45087,37711
45087,37493
45089,35737
45089,27256
45089,30976
45091,65734
45091,58505
45091,59394
46003,43956
46003,50961
46003,57257
46005,45029
46005,45875
46005,48995
46007,37359
46007,n/a
46007,45725
46009,45227
46009,46316
46009,52923
46011,52302
46011,50853
46011,53473
46013,51681
46013,51395
46013,53807
46015,47774
46015,54394
46015,50870
46017,18732
46017,31465
46017,n/a
46019,42860
46019,43988
46019,44786
46021,42495
46021,48261
46021,n/a
46023,38461
46023,40345
46023,44104
46025,44583
46025,49456
46025,47500
46027,40638
46027,41912
46027,41773
46029,53511
46029,48759
46029,52025
46031,30483
46031,34790
46031,32260
46033,53579
46033,52666
46033,56449
46035,49407
46035,47172
46035,48665
46037,44611
46037,41483
46037,43902
46039,46915
46039,52956
46039,57969
46041,34347
46041,n/a
46041,41190
46043,42030
46043,48217
46043,52543
46045,47531
46045,52985
46045,65380
46047,43732
46047,n/a
46047,48862
46049,44626
46049,43044
46049,n/a
46051,48834
46051,48026
46051,56276
46053,33550
46053,38241
46053,42679
46055,44120
46055,52146
46055,38873
46057,49960
46057,50070
46057,61784
46059,47785
46059,51711
46059,50720
46061,48776
46061,52455
46061,62448
46063,36897
46063,n/a
46063,55972
46065,63419
46065,60280
46065,59741
46067,44315
46067,44291
46067,49583
46069,45904
46069,n/a
46069,53696
46071,35340
46071,40961
46071,38041
46073,45295
46073,45753
46073,49882
46075,44701
46075,n/a
46075,n/a
46077,46139
46077,50644
46077,58794
46079,50308
46079,51385
46079,58467
46081,46867
46081,47723
46081,49275
46083,71341
46083,75901
46083,81849
46085,42076
46085,40926
46085,47113
46087,52240
46087,47347
46087,60808
46089,33030
46089,35968
46089,41674
46091,45113
46091,46221
46091,60948
46093,54596
46093,52032
46093,54286
46095,34268
46095,38370
46095,31165
46097,43566
46097,49528
46097,50658
46099,62822
46099,58363
46099,57322
46101,52345
46101,58988
46101,56233
46102,30869
46102,27483
46102,27804
46103,55323
46103,52786
46103,52245
46105,40956
46105,37588
46105,50450
46107,44403
46107,n/a
46107,51597
46109,41800
46109,42486
46109,51228
46111,49257
46111,50400
46111,54677
46115,46810
46115,50702
46115,52000
46117,60762
46117,58448
46117,63233
46119,47966
46119,55162
46119,60694
46121,29569
46121,n/a
46121,26285
46123,41816
46123,45318
46123,48409
46125,53219
46125,54159
46125,54294
46127,66105
46127,67478
46127,65434
46129,41080
46129,44524
46129,n/a
46135,52208
46135,53095
46135,50029
46137,26659
46137,31073
46137,35000
47001,52369
47001,50308
47001,47206
47003,54208
47003,43435
47003,47117
47005,42327
47005,38255
47005,33702
47007,42774
47007,n/a
47007,40450
47009,55880
47009,53318
47009,51172
47011,51706
47011,45105
47011,46381
47013,37318
47013,34574
47013,35377
47015,48422
47015,43641
47015,47457
47017,44960
47017,40742
47017,38201
47019,40396
47019,35123
47019,34625
47021,67648
47021,59248
47021,56150
47023,50695
47023,44973
47023,43740
47025,38051
47025,35326
47025,35428
47027,35359
47027,n/a
47027,30801
47029,37713
47029,32460
47029,32027
47031,51505
47031,45157
47031,46614
47033,44299
47033,41188
47033,39692
47035,45606
47035,41478
47035,40994
47037,58736
47037,51455
47037,53419
47039,42418
47039,n/a
47039,36427
47041,44806
47041,39281
47041,40690
47043,57642
47043,50200
47043,47398
47045,48391
47045,41526
47045,44386
47047,59447
47047,63918
47047,57919
47049,34296
47049,33398
47049,32616
47051,53197
47051,46176
47051,46882
47053,45907
47053,40502
47053,41315
47055,51396
47055,42657
47055,43925
47057,41320
47057,34503
47057,40088
47059,44840
47059,41539
47059,38266
47061,33885
47061,29891
47061,31919
47063,47745
47063,44851
47063,42042
47065,57456
47065,51162
47065,50273
47067,29163
47067,26055
47067,29619
47069,42964
47069,36662
47069,36686
47071,41057
47071,34626
47071,39092
47073,46195
47073,39877
47073,38728
47075,40839
47075,36521
47075,36118
47077,47312
47077,43815
47077,42711
47079,44526
47079,41504
47079,40415
47081,45771
47081,47407
47081,39333
47083,44229
47083,38013
47083,41820
47085,52816
47085,46743
47085,40998
47087,39114
47087,36868
47087,33933
47089,48444
47089,43085
47089,45641
47091,34044
47091,33744
47091,32994
47093,55278
47093,52684
47093,52458
47095,32462
47095,27830
47095,n/a
47097,43909
47097,37062
47097,35551
47099,45011
47099,39418
47099,41522
47101,44932
47101,39435
47101,37092
47103,49345
47103,48406
47103,42153
47105,59627
47105,55596
47105,55431
47107,47109
47107,41853
47107,39990
47109,44504
47109,39184
47109,34353
47111,44080
47111,37280
47111,35533
47113,54581
47113,45269
47113,44496
47115,46371
47115,43700
47115,45366
47117,56758
47117,45559
47117,46837
47119,61383
47119,52142
47119,52080
47121,43323
47121,37752
47121,39786
47123,44774
47123,40797
47123,36931
47125,57531
47125,55130
47125,53737
47127,54004
47127,n/a
47127,51671
47129,40900
47129,41432
47129,40707
47131,48356
47131,44554
47131,38063
47133,39723
47133,38699
47133,36052
47135,41415
47135,35803
47135,31503
47137,36414
47137,34019
47137,39313
47139,43749
47139,38339
47139,42307
47141,45625
47141,39644
47141,37802
47143,44893
47143,41419
47143,39368
47145,49038
47145,48109
47145,45407
47147,63720
47147,57260
47147,57424
47149,68351
47149,60584
47149,62149
47151,35558
47151,32368
47151,31875
47153,45692
47153,38139
47153,51312
47155,51241
47155,46732
47155,44473
47157,58434
47157,50370
47157,48415
47159,52578
47159,48674
47159,44275
47161,47695
47161,45310
47161,44090
47163,49485
47163,45020
47163,42251
47165,67935
47165,61875
47165,61584
47167,61774
47167,55635
47167,57212
47169,47541
47169,n/a
47169,n/a
47171,44074
47171,38744
47171,36576
47173,40343
47173,33963
47173,40132
47175,41568
47175,32773
47175,43631
47177,45634
47177,39374
47177,36765
47179,48875
47179,46484
47179,44180
47181,39223
47181,39427
47181,34299
47183,44288
47183,36458
47183,36550
47185,43366
47185,38156
47185,37654
47187,101989
47187,98962
47187,103543
47189,74001
47189,68367
47189,66123
48001,47165
48001,45495
48001,42313
48003,50233
48003,54870
48003,70753
48005,49894
48005,44109
48005,46472
48007,45312
48007,47524
48007,44601
48009,56842
48009,57340
48009,63192
48011,56370
48011,68200
48011,68750
48013,48824
48013,48367
48013,55194
48015,56991
48015,60012
48015,62614
48017,41178
48017,47745
48017,n/a
48019,57578
48019,49972
48019,56413
48021,64316
48021,58397
48021,59185
48023,36346
48023,n/a
48023,36157
48025,41903
48025,45382
48025,45415
48027,54419
48027,54779
48027,52583
48029,56567
48029,53010
48029,53999
48031,58104
48031,51973
48031,58500
48033,43103
48033,n/a
48033,n/a
48035,50447
48035,51027
48035,48677
48037,48705
48037,47942
48037,46283
48039,71775
48039,73920
48039,76426
48041,42954
48041,42700
48041,43907
48043,40418
48043,40335
48043,38906
48045,44154
48045,38529
48045,n/a
48047,27484
48047,22488
48047,24794
48049,45714
48049,43753
48049,43062
48051,48742
48051,48657
48051,52510
48053,55967
48053,54293
48053,57173
48055,53977
48055,46865
48055,51346
48057,52909
48057,48740
48057,58788
48059,47911
48059,50247
48059,40945
48061,38602
48061,35226
48061,36095
48063,45994
48063,n/a
48063,41811
48065,59456
48065,63216
48065,67010
48067,41975
48067,40967
48067,41432
48069,45190
48069,39533
48069,44643
48071,70789
48071,75224
48071,74368
48073,43262
48073,41650
48073,44294
48075,40523
48075,n/a
48075,40432
48077,52745
48077,57328
48077,46863
48079,40624
48079,n/a
48079,37500
48081,42926
48081,n/a
48081,42500
48083,37868
48083,30366
48083,40804
48085,104544
48085,90705
48085,90124
48087,37543
48087,n/a
48087,46348
48089,47855
48089,46359
48089,50241
48091,68107
48091,72957
48091,73655
48093,41947
48093,39681
48093,42419
48095,46214
48095,55280
48095,n/a
48097,55565
48097,55095
48097,60027
48099,53130
48099,53377
48099,50865
48101,37555
48101,38149
48101,n/a
48103,47514
48103,n/a
48103,63935
48105,43324
48105,57072
48105,52310
48107,38032
48107,40901
48107,38674
48109,38199
48109,n/a
48109,n/a
48111,41245
48111,n/a
48111,n/a
48113,63941
48113,54053
48113,53626
48115,41636
48115,37884
48115,43201
48117,43687
48117,46338
48117,51543
48119,42939
48119,42712
48119,42642
48121,85920
48121,79571
48121,80290
48123,42378
48123,45821
48123,50960
48125,38222
48125,n/a
48125,43088
48127,32347
48127,n/a
48127,n/a
48129,42809
48129,51975
48129,44429
48131,33083
48131,n/a
48131,n/a
48133,39601
48133,36564
48133,32135
48135,45977
48135,51621
48135,59528
48137,37337
48137,n/a
48137,n/a
48139,74311
48139,68591
48139,67371
48141,45828
48141,40937
48141,43244
48143,45321
48143,44167
48143,47013
48145,39242
48145,35022
48145,38834
48147,50919
48147,50196
48147,47875
48149,50956
48149,51209
48149,56941
48151,40821
48151,n/a
48151,45294
48153,39629
48153,n/a
48153,48767
48155,38097
48155,n/a
48155,n/a
48157,94207
48157,89963
48157,93645
48159,47162
48159,51406
48159,43967
48161,46170
48161,50206
48161,45890
48163,36165
48163,40494
48163,37382
48165,44914
48165,52272
48165,58167
48167,62605
48167,65707
48167,65702
48169,40153
48169,n/a
48169,53832
48171,56244
48171,59358
48171,56267
48173,52622
48173,68937
48173,n/a
48175,50477
48175,58348
48175,56737
48177,41868
48177,41794
48177,47516
48179,46295
48179,45567
48179,48314
48181,54870
48181,52815
48181,52683
48183,51665
48183,48862
48183,47970
48185,47641
48185,44425
48185,49745
48187,64863
48187,69038
48187,66187
48189,46165
48189,41135
48189,46012
48191,33969
48191,32922
48191,31324
48193,45974
48193,45979
48193,46611
48195,52302
48195,58859
48195,40678
48197,41785
48197,40894
48197,37995
48199,55511
48199,59440
48199,56131
48201,62869
48201,57963
48201,57791
48203,49471
48203,50054
48203,48644
48205,68373
48205,75020
48205,64427
48207,34964
48207,39767
48207,43529
48209,66423
48209,63494
48209,62815
48211,52329
48211,n/a
48211,68679
48213,48015
48213,44820
48213,44888
48215,36695
48215,35919
48215,37097
48217,46638
48217,44272
48217,45970
48219,45878
48219,52313
48219,49184
48221,64449
48221,61836
48221,60275
48223,47429
48223,46919
48223,47832
48225,41500
48225,35975
48225,33552
48227,45464
48227,44589
48227,50855
48229,31060
48229,n/a
48229,n/a
48231,54242
48231,48563
48231,49319
48233,53999
48233,47562
48233,50035
48235,55345
48235,n/a
48235,n/a
48237,47966
48237,52731
48237,52829
48239,52031
48239,53500
48239,58504
48241,45608
48241,42885
48241,41960
48243,47541
48243,n/a
48243,n/a
48245,51222
48245,47652
48245,46315
48247,38126
48247,n/a
48247,n/a
48249,42569
48249,41711
48249,41103
48251,65855
48251,61918
48251,60458
48253,43645
48253,44582
48253,48601
48255,39149
48255,44630
48255,53051
48257,66094
48257,65975
48257,63926
48259,73087
48259,75101
48259,81023
48261,36897
48261,n/a
48261,n/a
48263,44915
48263,n/a
48263,n/a
48265,50598
48265,48530
48265,48698
48267,43385
48267,48932
48267,41095
48269,52578
48269,n/a
48269,n/a
48271,41797
48271,27478
48271,n/a
48273,43262
48273,41205
48273,41700
48275,37566
48275,36117
48275,46319
48277,46651
48277,42832
48277,42198
48279,41174
48279,39951
48279,43712
48281,53391
48281,52255
48281,54467
48283,32258
48283,n/a
48283,n/a
48285,42995
48285,46679
48285,51708
48287,53545
48287,52940
48287,55741
48289,45724
48289,45469
48289,44875
48291,56616
48291,51749
48291,48344
48293,43341
48293,47480
48293,40356
48295,47175
48295,59227
48295,59583
48297,47312
48297,49259
48297,51480
48299,51405
48299,47287
48299,50524
48301,59035
48301,n/a
48301,n/a
48303,47520
48303,47955
48303,49078
48305,39397
48305,49206
48305,44922
48307,37937
48307,n/a
48307,n/a
48309,49530
48309,45826
48309,46262
48311,47966
48311,46706
48311,n/a
48313,43417
48313,41922
48313,44004
48315,37409
48315,33737
48315,36938
48317,46986
48317,n/a
48317,71115
48319,45636
48319,n/a
48319,40949
48321,47485
48321,48680
48321,44896
48323,31336
48323,32464
48323,37734
48325,53225
48325,55365
48325,59305
48327,36546
48327,n/a
48327,n/a
48329,57680
48329,61907
48329,75815
48331,48979
48331,43981
48331,41768
48333,45131
48333,35937
48333,n/a
48335,37486
48335,41981
48335,52194
48337,45823
48337,47865
48337,46592
48339,75069
48339,73935
48339,74323
48341,51437
48341,49819
48341,52469
48343,42817
48343,43765
48343,40227
48345,41838
48345,38400
48345,n/a
48347,41769
48347,37395
48347,41482
48349,46148
48349,46932
48349,45103
48351,42063
48351,42198
48351,40180
48353,38681
48353,41803
48353,42019
48355,53071
48355,48764
48355,53317
48357,56103
48357,55557
48357,50120
48359,49756
48359,57588
48359,62426
48361,55472
48361,53985
48361,53667
48363,46052
48363,46302
48363,45067
48365,47094
48365,51403
48365,49704
48367,67148
48367,69113
48367,70608
48369,45476
48369,44790
48369,50410
48371,41373
48371,42956
48371,50543
48373,45007
48373,37548
48373,43267
48375,43527
48375,41425
48375,41852
48377,29311
48377,n/a
48377,n/a
48379,49755
48379,47875
48379,48308
48381,63038
48381,63142
48381,65564
48383,49045
48383,61095
48383,n/a
48385,37071
48385,32884
48385,n/a
48387,40672
48387,41741
48387,35356
48389,34397
48389,36723
48389,49390
48391,44256
48391,48391
48391,50338
48393,66108
48393,n/a
48393,79167
48395,42632
48395,43258
48395,52189
48397,96174
48397,87920
48397,93269
48399,41038
48399,42616
48399,41226
48401,48553
48401,52476
48401,49270
48403,40141
48403,37845
48403,33561
48405,39886
48405,29265
48405,n/a
48407,47553
48407,52150
48407,43421
48409,51414
48409,50915
48409,53332
48411,44430
48411,40909
48411,40301
48413,43901
48413,62179
48413,63432
48415,46706
48415,47774
48415,54565
48417,44983
48417,52538
48417,n/a
48419,42966
48419,36534
48419,38121
48421,48968
48421,56414
48421,54961
48423,54826
48423,51986
48423,50742
48425,58156
48425,n/a
48425,n/a
48427,24358
48427,27538
48427,27133
48429,43661
48429,40214
48429,45862
48431,51846
48431,46813
48431,n/a
48433,41229
48433,n/a
48433,n/a
48435,50748
48435,n/a
48435,60996
48437,44049
48437,42710
48437,37883
48439,68155
48439,62314
48439,62532
48441,50232
48441,47776
48441,49161
48443,35744
48443,n/a
48443,n/a
48445,41457
48445,44503
48445,42441
48447,41733
48447,n/a
48447,n/a
48449,47895
48449,44419
48449,46980
48451,48922
48451,46644
48451,49662
48453,69014
48453,60926
48453,68350
48455,39952
48455,41479
48455,37398
48457,43993
48457,39825
48457,44396
48459,49216
48459,50030
48459,48796
48461,42767
48461,55473
48461,52750
48463,40091
48463,39533
48463,40781
48465,41880
48465,41681
48465,44609
48467,51699
48467,48532
48467,50061
48469,57164
48469,54947
48469,55740
48471,46443
48471,38600
48471,41456
48473,56284
48473,53321
48473,53506
48475,43370
48475,46327
48475,63333
48477,54253
48477,48628
48477,55793
48479,41472
48479,41332
48479,40442
48481,47535
48481,46362
48481,50145
48483,45795
48483,48346
48483,50910
48485,49855
48485,48416
48485,45776
48487,43538
48487,45187
48487,43913
48489,32638
48489,25780
48489,29104
48491,89500
48491,77496
48491,79123
48493,59044
48493,68158
48493,71942
48495,45149
48495,47128
48495,n/a
48497,61888
48497,62203
48497,59081
48499,48534
48499,46507
48499,48038
48501,48220
48501,55374
48501,62500
48503,45013
48503,41576
48503,46351
48505,36358
48505,n/a
48505,n/a
48507,24860
48507,24458
48507,n/a
49001,50983
49001,46775
49001,47878
49003,65868
49003,62122
49003,58835
49005,58637
49005,52970
49005,53812
49007,50233
49007,47285
49007,46994
49009,45506
49009,n/a
49009,n/a
49011,79293
49011,75339
49011,75961
49013,46192
49013,59598
49013,63000
49015,58814
49015,55476
49015,51852
49017,51921
49017,50415
49017,51700
49019,47799
49019,46642
49019,46658
49021,48872
49021,47600
49021,45422
49023,56289
49023,59969
49023,57590
49025,50544
49025,49057
49025,n/a
49027,53394
49027,50245
49027,59312
49029,74197
49029,79041
49029,86071
49031,43723
49031,n/a
49031,41750
49033,58690
49033,61673
49033,n/a
49035,71393
49035,65354
49035,67922
49037,41527
49037,42901
49037,42581
49039,48766
49039,47767
49039,50928
49041,52869
49041,51403
49041,50850
49043,95876
49043,89530
49043,94952
49045,67555
49045,68268
49045,66542
49047,50944
49047,67299
49047,67012
49049,67644
49049,64141
49049,67042
49051,73221
49051,73466
49051,74552
49053,54920
49053,56392
49053,55175
49055,47228
49055,55676
49055,42444
49057,64959
49057,60940
49057,62036
50001,63672
50001,62871
50001,61875
50003,58926
50003,53402
50003,52251
50005,51361
50005,48118
50005,47371
50007,70360
50007,67466
50007,66906
50009,45000
50009,42516
50009,38767
50011,61484
50011,60418
50011,62214
50013,63512
50013,64714
50013,66111
50015,58085
50015,58851
50015,54899
50017,58821
50017,58678
50017,56584
50019,45876
50019,45296
50019,45664
50021,54228
50021,52986
50021,52635
50023,60470
50023,62322
50023,60602
50025,56384
50025,52633
50025,50831
50027,60051
50027,57342
50027,56828
51001,44645
51001,46615
51001,42260
51003,74899
51003,73064
51003,72265
51005,56888
51005,48629
51005,46020
51007,59407
51007,56488
51007,58535
51009,55188
51009,50428
51009,49677
51011,53880
51011,55461
51011,54875
51013,92982
51013,106903
51013,112138
51015,63529
51015,57025
51015,59544
51017,51675
51017,56999
51017,44483
51019,63664
51019,60967
51019,59405
51021,44862
51021,46817
51021,46927
51023,71921
51023,72926
51023,64733
51025,46177
51025,39642
51025,40871
51027,32784
51027,32881
51027,30828
51029,44102
51029,39120
51029,46610
51031,55021
51031,48987
51031,48823
51033,58806
51033,65000
51033,60925
51035,45157
51035,40722
51035,41145
51036,63086
51036,52209
51036,55069
51037,42696
51037,39301
51037,38350
51041,86394
51041,80359
51041,76969
51043,76157
51043,82525
51043,72129
51045,55071
51045,57790
51045,n/a
51047,66843
51047,73385
51047,69693
51049,46957
51049,45230
51049,43020
51051,34581
51051,32765
51051,29916
51053,61370
51053,57980
51053,54640
51057,55190
51057,52094
51057,50629
51059,119620
51059,118774
51059,117515
51061,91503
51061,94506
51061,94775
51063,46616
51063,47372
51063,48396
51065,68439
51065,76868
51065,67964
51067,56166
51067,51328
51067,51208
51069,69279
51069,69826
51069,71037
51071,51548
51071,46405
51071,49734
51073,67036
51073,66849
51073,63881
51075,83102
51075,89657
51075,86652
51077,42322
51077,36255
51077,32048
51079,67789
51079,61189
51079,62952
51081,47231
51081,43462
51081,42121
51083,44172
51083,39103
51083,39233
51085,87406
51085,86109
51085,84955
51087,72591
51087,67731
51087,66447
51089,46957
51089,38405
51089,36779
51091,43881
51091,48991
51091,45094
51093,66986
51093,70129
51093,67767
51095,82050
51095,83268
51095,80772
51097,53045
51097,50074
51097,n/a
51099,73620
51099,85902
51099,84770
51101,73611
51101,73176
51101,67423
51103,49057
51103,50938
51103,51495
51105,33904
51105,35325
51105,32590
51107,119027
51107,130219
51107,129588
51109,58153
51109,61132
51109,56946
51111,41176
51111,42166
51111,39537
51113,58823
51113,63781
51113,52287
51115,63790
51115,53446
51115,63622
51117,46313
51117,41047
51117,41126
51119,54423
51119,56569
51119,50483
51121,47715
51121,48707
51121,53424
51125,54267
51125,54215
51125,53834
51127,79100
51127,79535
51127,78429
51131,41732
51131,40291
51131,41468
51133,56274
51133,58526
51133,56677
51135,45554
51135,42076
51135,38410
51137,63299
51137,61875
51137,67196
51139,49234
51139,46891
51139,46140
51141,42365
51141,40351
51141,37757
51143,51882
51143,44194
51143,44356
51145,79686
51145,82918
51145,80441
51147,46196
51147,40777
51147,44147
51149,73612
51149,72303
51149,68461
51153,97349
51153,102642
51153,101059
51155,49992
51155,46379
51155,49691
51157,67806
51157,n/a
51157,62541
51159,48742
51159,47527
51159,47341
51161,70383
51161,66979
51161,62134
51163,53183
51163,50045
51163,53918
51165,60139
51165,56257
51165,57651
51167,39604
51167,36934
51167,40083
51169,40349
51169,38590
51169,38725
51171,57815
51171,56528
51171,53934
51173,44399
51173,39282
51173,40544
51175,50173
51175,51182
51175,53681
51177,84900
51177,86277
51177,81434
51179,98602
51179,104858
51179,103005
51181,55431
51181,62003
51181,54656
51183,45763
51183,42790
51183,44608
51185,40297
51185,39677
51185,40309
51187,62610
51187,68191
51187,65353
51191,48323
51191,45544
51191,44844
51193,52832
51193,59705
51193,55688
51195,38593
51195,37867
51195,38255
51197,47575
51197,43883
51197,46119
51199,85536
51199,91326
51199,86781
51510,82729
51510,91092
51510,93370
51520,40423
51520,36144
51520,37844
51530,47833
51530,45018
51530,33672
51540,45763
51540,47593
51540,54739
51550,74891
51550,76453
51550,72214
51570,63793
51570,56979
51570,50952
51580,44756
51580,39747
51580,35546
51590,39701
51590,33729
51590,34951
51595,44768
51595,36943
51595,n/a
51600,99831
51600,110306
51600,106870
51610,110579
51610,128907
51610,114795
51620,46766
51620,37378
51620,38760
51630,51043
51630,49078
51630,57258
51640,41673
51640,n/a
51640,31311
51650,58344
51650,56127
51650,52021
51660,44201
51660,41953
51660,43009
51670,48993
51670,42577
51670,40712
51678,42774
51678,n/a
51678,n/a
51680,47573
51680,41754
51680,41971
51683,89156
51683,84699
51683,77551
51685,89725
51685,79207
51685,79131
51690,40500
51690,36515
51690,33545
51700,54013
51700,55842
51700,51082
51710,46955
51710,48085
51710,47137
51720,33632
51720,n/a
51720,n/a
51730,42581
51730,41068
51730,33939
51735,89911
51735,94999
51735,88328
51740,49799
51740,51252
51740,48727
51750,36386
51750,32849
51750,n/a
51760,45931
51760,43115
51760,42356
51770,45338
51770,41037
51770,41483
51775,57555
51775,55015
51775,53990
51790,48617
51790,48138
51790,46435
51800,60681
51800,73354
51800,68089
51810,71883
51810,72806
51810,70500
51820,48241
51820,46169
51820,42112
51830,54745
51830,57230
51830,54606
51840,50674
51840,50559
51840,49330
53001,50015
53001,46003
53001,48131
53003,49477
53003,46945
53003,47483
53005,69431
53005,64622
53005,63001
53007,55074
53007,54842
53007,54975
53009,53794
53009,50024
53009,48002
53011,71397
53011,65645
53011,67832
53013,49442
53013,n/a
53013,46250
53015,58736
53015,51690
53015,49804
53017,56768
53017,54880
53017,55805
53019,44849
53019,39982
53019,41081
53021,57546
53021,53800
53021,60275
53023,49291
53023,47625
53023,51399
53025,52063
53025,47967
53025,52382
53027,50416
53027,47208
53027,45483
53029,67172
53029,64437
53029,61516
53031,55890
53031,51883
53031,51842
53033,78453
53033,76690
53033,83571
53035,69130
53035,67095
53035,68336
53037,48034
53037,46457
53037,53163
53039,50574
53039,42137
53039,51258
53041,52410
53041,49434
53041,46387
53043,52032
53043,51358
53043,49460
53045,58424
53045,54200
53045,53087
53047,43872
53047,43436
53047,42598
53049,46061
53049,44665
53049,39895
53051,46751
53051,43825
53051,49184
53053,66716
53053,65202
53053,63881
53055,64187
53055,57154
53055,60271
53057,62549
53057,61756
53057,59263
53059,58027
53059,54876
53059,53606
53061,78310
53061,74701
53061,78020
53063,55062
53063,53237
53063,52159
53065,51173
53065,48274
53065,47272
53067,69329
53067,68651
53067,66113
53069,58215
53069,45488
53069,49508
53071,52984
53071,51350
53071,52630
53073,59043
53073,55244
53073,56419
53075,42187
53075,40976
53075,41574
53077,51402
53077,48310
53077,47470
54001,36497
54001,35167
54001,37516
54003,57209
54003,59555
54003,59480
54005,37884
54005,44824
54005,37955
54007,36029
54007,36233
54007,41266
54009,48676
54009,44477
54009,48835
54011,42032
54011,38863
54011,37816
54013,31847
54013,30333
54013,n/a
54015,32646
54015,n/a
54015,34242
54017,39471
54017,33823
54017,44437
54019,36584
54019,35956
54019,39297
54021,33734
54021,n/a
54021,n/a
54023,42677
54023,40103
54023,40093
54025,39741
54025,38006
54025,40483
54027,46735
54027,35821
54027,36575
54029,49824
54029,43452
54029,43634
54031,47001
54031,35319
54031,42573
54033,45106
54033,44157
54033,48315
54035,47869
54035,46653
54035,41731
54037,65491
54037,73916
54037,72526
54039,49835
54039,48076
54039,46859
54041,39946
54041,37512
54041,39793
54043,33446
54043,34779
54043,37075
54045,36311
54045,39959
54045,37859
54047,24988
54047,24961
54047,25595
54049,42249
54049,42945
54049,48158
54051,45736
54051,38780
54051,42473
54053,40047
54053,40592
54053,38977
54055,39300
54055,36203
54055,37763
54057,45972
54057,41205
54057,40749
54059,31506
54059,37071
54059,31227
54061,42247
54061,44130
54061,49624
54063,40697
54063,44589
54063,36684
54065,51679
54065,42005
54065,46346
54067,39810
54067,43330
54067,39037
54069,45510
54069,44696
54069,45777
54071,44910
54071,37546
54071,39554
54073,48314
54073,n/a
54073,n/a
54075,38965
54075,36236
54075,37111
54077,41217
54077,45917
54077,46673
54079,61828
54079,59286
54079,59113
54081,41592
54081,42856
54081,42386
54083,40290
54083,40760
54083,40094
54085,40339
54085,36752
54085,41497
54087,36175
54087,30904
54087,37931
54089,31210
54089,31233
54089,35218
54091,40032
54091,41639
54091,45916
54093,38742
54093,36857
54093,43294
54095,43228
54095,37740
54095,40902
54097,39809
54097,40690
54097,39434
54099,40368
54099,39524
54099,38905
54101,31075
54101,31576
54101,n/a
54103,45656
54103,41278
54103,40694
54105,45380
